"","HT.29.cells.treatment.sample.3","HT.29.cells.treatment.sample.2","HT.29.cells.treatment.sample.1","HT.29.cells.control.sample.3","HT.29.cells.control.sample.2","HT.29.cells.control.sample.1"
"PCDHB5",2.89206194969665,3.11083333508431,3.0047157465976,2.83314063012851,2.80838731037962,3.24903115160105
"PCDHB16",0.964020649898884,2.07388889005621,4.00628766213013,3.77752084017135,1.87225820691975,1.08301038386702
"PCDHB13",9.64020649898885,2.07388889005621,3.0047157465976,2.83314063012851,3.74451641383949,4.33204153546807
"PCDHB14",5.78412389939331,3.11083333508431,6.0094314931952,11.3325625205141,5.61677462075924,2.16602076773403
"PCDHB15",12.5322684486855,7.25861111519673,3.0047157465976,12.2769427305569,10.2974201380586,5.41505191933508
"TAF7",2311.72151845753,2404.67416802017,2478.89049094302,2453.49978569129,2835.53505437996,2172.51883003723
"PCDHGA1",23.1364955975732,30.071388905815,15.023578732988,32.1089271414565,29.956131310716,18.4111765257393
"PCDHGA2",5.78412389939331,8.29555556022483,3.0047157465976,3.77752084017135,9.36129103459874,0
"PCDHGB1",19.2804129979777,17.6280555654778,13.0204349019229,21.7207448309853,22.467098483037,11.9131142225372
"PCDHGA4",3.85608259959554,1.0369444450281,3.0047157465976,9.44380210042838,5.61677462075924,2.16602076773403
"PCDHGB2",6.74814454929219,7.25861111519673,2.00314383106507,8.49942189038554,4.68064551729937,0
"PCDHGB3",1.92804129979777,5.18472222514052,3.0047157465976,5.66628126025703,5.61677462075924,2.16602076773403
"PCDHGA6",12.5322684486855,3.11083333508431,12.0188629863904,12.2769427305569,10.2974201380586,1.08301038386702
"PCDHGB4",15.4243303983822,19.701944455534,20.0314383106507,14.1657031506426,26.2116148968765,18.4111765257393
"PCDHGA8",3.85608259959554,1.0369444450281,6.0094314931952,0.944380210042838,3.74451641383949,0
"PCDHGB5",15.4243303983822,8.29555556022483,5.00785957766267,5.66628126025703,11.2335492415185,7.58107268706911
"PCDHGA9",0.964020649898884,0,0,7.5550416803427,1.87225820691975,2.16602076773403
"PCDHGB6",8.67618584908996,3.11083333508431,6.0094314931952,2.83314063012851,11.2335492415185,2.16602076773403
"PCDHGA10",13.4962890985844,8.29555556022483,5.00785957766267,10.3881823104712,18.7225820691975,6.4980623032021
"PCDHGB7",3.85608259959554,2.07388889005621,0,5.66628126025703,3.74451641383949,0
"PCDHGA11",5.78412389939331,5.18472222514052,5.00785957766267,7.5550416803427,14.0419365518981,3.24903115160105
"DIAPH1",4901.08098408593,5033.32833616642,4413.92743175187,5250.75396783818,5094.41458102863,5378.2295662836
"LOC124901091",1.92804129979777,0,4.00628766213013,2.83314063012851,3.74451641383949,2.16602076773403
"HDAC3",1615.69860923053,1895.53444551137,2016.16426596699,1335.35361700057,1424.78849546593,1968.91287787024
"RELL2",31.8126814466632,62.2166667016862,43.0675923678989,35.8864479816278,37.4451641383949,59.5655711126859
"FCHSD1",216.904646227249,219.832222345958,265.416557616121,183.209760748311,132.930332691302,242.594325986212
"ARAP3",365.363826311677,362.930555759836,346.543882774256,345.643156875679,405.343901798125,351.97837475678
"LOC124901094",0,5.18472222514052,3.0047157465976,0.944380210042838,3.74451641383949,0
"LOC107986454",8.67618584908996,19.701944455534,14.0220068174555,33.0533073514993,13.1058074484382,18.4111765257393
"PCDH1",1289.85962956471,1262.99833404423,1205.89258630117,1232.4161741059,1350.8342962926,1315.85761639842
"DELE1",1065.24281813827,1159.30388954142,1234.93817185161,1004.82054348558,1063.44266153042,1424.15865478513
"PCDH12",16.388351048281,20.7388889005621,18.0282944795856,16.0544635707282,19.6587111726573,12.9961246064042
"RNF14",962.092608599087,869.996389378579,802.259104341559,948.157730883009,949.234910908312,746.194154484374
"GNPDA1",1240.69457641986,1343.88000075642,1306.04977785442,1263.58072103732,1452.87236856972,1485.89024666555
"NDFIP1",4315.92044959731,4360.35139134318,4265.69478825306,4170.38300754917,4162.0299939826,4340.705618539
"LOC124901096",13.4962890985844,8.29555556022483,9.0141472397928,34.942067771585,19.6587111726573,5.41505191933508
"SPRY4",158.099386583417,147.246111193991,119.187057948371,182.265380538268,143.227752829361,152.704464125249
"SPRY4-AS1",6.74814454929219,5.18472222514052,3.0047157465976,1.88876042008568,2.80838731037962,2.16602076773403
"ARHGAP26",265.105678722193,207.388889005621,176.276657133726,279.53654217268,251.818728830706,190.609827560595
"LOC124901100",1.92804129979777,1.0369444450281,2.00314383106507,0,0.936129103459874,5.41505191933508
"NR3C1",1425.78654120045,1151.0083339812,815.279539243482,1871.76157630491,1450.06398125934,619.481939571933
"LOC128966704",9.64020649898885,14.5172222303935,14.0220068174555,11.3325625205141,17.7864529657376,14.0791349902712
"YIPF5",1396.86592170348,1332.47361186111,1368.14723661744,1433.56915884503,1522.14592222575,1285.53332565015
"KCTD16",2.89206194969665,3.11083333508431,2.00314383106507,5.66628126025703,1.87225820691975,1.08301038386702
"PRELID2",440.55743700379,411.666944676157,436.685355172184,351.309438135936,307.050345934839,329.235156695573
"SH3RF2",189.91206803008,165.911111204497,153.240503076478,194.542323268825,136.674849105142,136.459308367244
"PLAC8L1",24.1005162474721,14.5172222303935,12.0188629863904,29.275786511328,11.2335492415185,12.9961246064042
"LARS1",3696.05517171232,2960.47639055524,2503.92978883133,5019.38081637768,4074.03385825737,1992.73910631531
"RBM27",476.226201050049,403.371389115932,390.613047057688,509.02093321309,454.958744281499,275.084637502222
"TCERG1",1627.26685702932,1273.36777849451,1297.03563061463,1823.59818559272,1513.72076029462,1098.17252924115
"PPP2R2B",182.199902830889,180.42833343489,161.253078400738,204.930505579296,178.800658760836,159.202526428451
"STK32A",5.78412389939331,5.18472222514052,10.0157191553253,14.1657031506426,9.36129103459874,4.33204153546807
"DPYSL3",16.388351048281,21.7758333455902,14.0220068174555,9.44380210042838,16.8503238622777,7.58107268706911
"LOC105378218",13.4962890985844,5.18472222514052,6.0094314931952,0.944380210042838,1.87225820691975,5.41505191933508
"SPINK1",0,6.22166667016862,4.00628766213013,4.72190105021419,4.68064551729937,2.16602076773403
"SPINK5",1643.6552080776,1417.50305635342,1187.86429182158,2725.48128618363,1880.68336885089,880.487442083884
"LOC124901185",6.74814454929219,5.18472222514052,4.00628766213013,4.72190105021419,2.80838731037962,3.24903115160105
"SPINK6",1456.63520199721,1773.17500099806,2176.41577245219,1016.15310600609,1609.20592884752,2405.36606256864
"MARCOL",653.606000631444,497.73333361349,484.760807117746,821.610782737269,668.39617987035,377.970623969589
"FBXO38-DT",83.8697965412029,47.6994444712928,67.1053183406797,110.492484575012,79.5709737940893,31.4073011321435
"SPINK13",371.147950211071,268.568611262279,235.369400150145,559.07308434536,224.67098483037,139.708339518845
"SPINK7",13.4962890985844,9.33250000525293,11.0172910708579,4.72190105021419,6.55290372421912,10.8301038386702
"FBXO38",682.52662012841,627.351389242003,536.842546725438,765.892350344742,742.35037904368,473.275537749886
"ADRB2",92.5459823902929,86.0663889373326,101.158763468786,100.104302264541,103.910330484046,129.961246064042
"SH3TC2",45.3089705452476,37.3300000210117,40.0628766213013,67.9953751230843,34.6367768280153,47.6524568901487
"ABLIM3",214.976604927451,197.01944455534,202.317526937572,215.318687889767,217.181952002691,213.353045621802
"AFAP1L1",559.131976941353,538.174166969586,484.760807117746,467.468203971205,567.294236696683,545.837233468976
"GRPEL2",493.578572748229,431.368889131691,405.636625790676,480.689526911805,588.825206076261,277.250658269956
"PCYOX1L",102.186188889282,150.356944529075,116.182342201774,109.548104364969,99.2296849667466,107.218028002835
"CSNK1A1",2625.99225032456,2449.26277915638,2177.41734436773,2768.9227758456,2925.4034483121,2059.88575011507
"ARHGEF37",339.335268764407,347.376389084415,287.451139757837,257.815797341695,282.710989244882,330.31816707944
"LOC124901104",0.964020649898884,0,3.0047157465976,2.83314063012851,3.74451641383949,0
"PPARGC1B",120.502581237361,119.248611178232,81.1273251581352,159.60025549724,176.928400553916,121.297162993106
"SLC26A2",1007.40157914433,747.636944865263,517.812680330319,1224.86113242556,1160.80008829024,450.532319688679
"TIGD6",141.711035535136,186.650000105059,166.2609379784,141.657031506426,165.694851312398,147.289412205914
"HMGXB3",1184.78137872573,1218.40972290802,1156.81556244008,1221.08361158539,1278.75235532619,1452.31692476567
"LOC124901207",7.71216519919108,6.22166667016862,8.01257532426026,7.5550416803427,3.74451641383949,4.33204153546807
"CSF1R",1.92804129979777,1.0369444450281,6.0094314931952,3.77752084017135,4.68064551729937,2.16602076773403
"PDGFRB",16.388351048281,15.5541666754216,22.0345821417157,13.2213229405997,23.4032275864968,21.6602076773403
"TCOF1",1871.16408145373,1911.0886121868,1634.56536614909,1905.75926386645,1969.61563367957,2084.79498894401
"CD74",3.85608259959554,6.22166667016862,4.00628766213013,5.66628126025703,0,4.33204153546807
"RPS14",17460.3420109686,20802.1425117088,25859.5852871345,14465.0716772261,18131.8846049143,30324.2907482765
"NDST1-AS1",5.78412389939331,4.14777778011242,3.0047157465976,5.66628126025703,5.61677462075924,2.16602076773403
"NDST1",971.732815098076,1033.83361169302,935.468169107386,1032.20756957682,1114.92976222071,1154.48906920224
"SYNPO",2104.45707872927,2231.50444570048,2276.57296400545,1737.65958647882,1633.54528553748,2277.57083727234
"RBM22",1525.08066814004,1609.33777868362,1560.44904439969,1476.06626829696,1626.0562527098,1713.32242727762
"DCTN4",1551.10922568731,1434.09416747387,1225.92402461182,1567.67114867111,1662.56528774474,1143.65896536357
"SMIM3",269.925781971688,276.864166822504,336.528163618931,277.647781752594,286.455505658721,341.14827091811
"IRGM",3.85608259959554,1.0369444450281,7.01100340872773,2.83314063012851,3.74451641383949,1.08301038386702
"ZNF300",343.191351364003,272.716389042391,266.418129531654,415.527292418849,304.241958624459,131.044256447909
"ZNF300P1",10.6042271488877,1.0369444450281,4.00628766213013,9.44380210042838,11.2335492415185,4.33204153546807
"GPX3",3.85608259959554,8.29555556022483,8.01257532426026,5.66628126025703,9.36129103459874,5.41505191933508
"TNIP1",2070.7163559828,2109.14500118716,2411.78517260234,1416.57031506426,1438.83043201783,2158.43969504696
"ANXA6",3325.87124215115,3887.50472441036,4195.58475416578,3049.40369822832,3268.02670017842,4994.84389039468
"CCDC69",474.298159750251,473.883611377843,499.784385850734,456.135641450691,473.681326350696,536.090140014173
"GM2A",2422.5838931959,2521.84889030835,2570.03353525648,1942.59009205812,2211.13694237222,2715.10703235461
"SLC36A1",322.946917716126,298.640000168094,251.394550798666,363.586380866493,356.665188418212,290.24678287636
"FAT2",0,4.14777778011242,1.00157191553253,0.944380210042838,3.74451641383949,1.08301038386702
"ATOX1",1052.71054968958,1007.91000056732,1311.05763743209,882.051116180011,916.470392287216,1524.87862048476
"ATOX1-AS1",10.6042271488877,4.14777778011242,7.01100340872773,5.66628126025703,6.55290372421912,7.58107268706911
"LOC100652758",64.5893835432253,76.7338889320797,85.1336128202653,50.0521511322704,68.3374245525708,73.6447061029571
"G3BP1",4393.04210158922,4068.97000229028,3880.08960077303,4710.56848769368,4911.86940585396,3699.56347128973
"FAM114A2",370.183929561172,337.006944634134,344.540738943191,370.197042336792,400.663256280826,248.009377905547
"MFAP3",757.720230820523,707.196111509167,506.795389259462,1096.42542385974,972.638138494809,517.678963488434
"GALNT10",618.901257235084,594.169167001103,505.793817343929,638.401021988959,628.142628421575,605.402804581662
"LOC107986465",12.5322684486855,14.5172222303935,15.023578732988,12.2769427305569,5.61677462075924,8.66408307093613
"SAP30L-AS1",26.0285575472699,12.4433333403372,6.0094314931952,21.7207448309853,11.2335492415185,7.58107268706911
"SAP30L",670.958372329624,641.868611472396,605.951008897182,859.385991138983,832.218772975828,842.582078648539
"LARP1",3515.78331018123,3333.77639076535,2815.41865456195,4280.87549212418,4209.77257825905,3320.50983693627
"LOC112267936",13.4962890985844,15.5541666754216,21.0330102261832,17.9432239908139,12.1696783449784,14.0791349902712
"FAXDC2",2.89206194969665,2.07388889005621,1.00157191553253,6.61066147029987,0.936129103459874,4.33204153546807
"CNOT8",2174.83058617188,2202.47000123969,1925.02122165353,2046.47191516283,1872.25820691975,1686.24716768094
"LOC124901119",2.89206194969665,0,1.00157191553253,5.66628126025703,0,2.16602076773403
"GEMIN5",777.000643818501,778.745278216106,612.96201230591,829.165824417612,971.702009391349,716.952874119965
"MRPL22",578.412389939331,664.681389263014,717.125491521294,534.519198884246,675.885212698029,775.435434848784
"KIF4B",52.0571150945398,44.5886111362085,43.0675923678989,65.1622344929558,51.487100690293,49.8184776578828
"PPP1R2B",61.6973215935286,66.3644444817986,77.121037496005,55.7184323925274,65.5290372421912,56.3165399610848
"MED7",325.838979665823,292.418333497925,270.424417193784,335.254974565207,344.495510073234,314.073011321435
"CYFIP2",812.66940786476,810.890556011977,750.177364733867,759.281688874442,823.793611044689,755.941247939177
"ADAM19",220.760728826845,204.278055670536,191.300235866714,145.434552346597,161.014205795098,172.198651034856
"LOC124901121",1.92804129979777,4.14777778011242,2.00314383106507,1.88876042008568,0.936129103459874,3.24903115160105
"THG1L",275.709905871081,299.676944613122,354.556458098517,334.310594355165,358.537446625132,364.974499363185
"LSM11",342.227330714104,281.011944602616,232.364684403548,352.253818345979,334.198089935175,263.171523279685
"CLINT1",2669.37317957001,2360.08555688396,2085.27272813873,2895.46972399134,2611.80019865305,1894.18516138341
"EBF1",0,5.18472222514052,2.00314383106507,0,3.74451641383949,0
"RNF145",1343.84478595904,1338.69527853128,1126.7684049741,1763.15785214998,1405.12978429327,1073.26329041221
"UBLCP1",879.186832707783,747.636944865263,655.028032758277,1055.81707482789,823.793611044689,530.675088094838
"LOC285626",0,7.25861111519673,9.0141472397928,2.83314063012851,1.87225820691975,4.33204153546807
"LOC105377684",0.964020649898884,1.0369444450281,2.00314383106507,2.83314063012851,1.87225820691975,2.16602076773403
"ADRA1B",20.2444336478766,31.1083333508431,36.0565889591712,28.3314063012851,22.467098483037,29.2412803644094
"TTC1",1741.02129371739,1866.50000105059,1929.02750931566,1712.16132080767,2300.06920720091,1977.57696094117
"LOC124901124",22.1724749476743,26.9605555707307,12.0188629863904,22.6651250410281,13.1058074484382,9.74709345480315
"PWWP2A",515.751047695903,466.625000262647,390.613047057688,539.241099934461,512.998748696011,385.551696656658
"FABP6",35.6687640462587,24.8866666806745,33.0518732125736,18.8876042008568,45.8703260695338,36.8223530514786
"CCNJL",249.681348323811,291.381389052897,254.399266545263,255.927036921609,347.303897383613,267.503564815153
"C1QTNF2",31.8126814466632,37.3300000210117,38.0597327902363,28.3314063012851,43.0619387591542,56.3165399610848
"FAM200C",180.271861531091,154.504722309187,160.251506485205,236.09505251071,238.712921382268,147.289412205914
"SLU7",1028.61003344211,897.993889394338,907.424155472475,1231.47179389586,948.298781804852,760.273289474645
"PTTG1",3707.62341951111,4166.44278012292,4498.05947265661,3128.73163587192,3732.34673549452,5660.89527647289
"GABRB2",427.061147905206,401.297500225876,339.532879365529,543.018620774632,395.982610763527,216.602076773403
"CCNG1",2755.17101741101,2480.37111250722,2589.0634016516,2756.64583311504,2804.64279396578,2611.13803550338
"NUDCD2",665.17424843023,732.082778189841,709.112916197033,588.348870856688,705.841344008745,772.186403697183
"HMMR",553.34785304196,517.435278069024,597.938433572922,690.341933541315,408.152289108505,472.192527366019
"MAT2B",2117.95336782785,2176.54639011399,1993.12811190974,2052.13819642309,2116.58790292277,1919.09440021235
"TENM2",4.82010324949442,9.33250000525293,6.0094314931952,6.61066147029987,5.61677462075924,6.4980623032021
"TENM2-AS1",34.7047433963598,67.4013889268267,52.0817396076917,31.1645469314137,33.7006477245555,56.3165399610848
"WWC1",2875.67359864837,3067.28166839313,2975.67016104716,3013.5172502467,3037.73894072729,3171.05440396262
"RARS1",2795.65988470676,2403.63722357514,2101.29787878725,2919.07922924241,2616.48084417035,1730.65059341949
"PANK3",1461.45530524671,1081.53305616431,845.326696709458,1994.53100361047,1341.473005258,615.149898036465
"SPDL1",1023.78993019262,862.737778263382,845.326696709458,1146.47757499201,921.151037804516,564.248409994716
"INSYN2B",0,5.18472222514052,6.0094314931952,0.944380210042838,0,2.16602076773403
"LINC01366",23.1364955975732,17.6280555654778,14.0220068174555,11.3325625205141,11.2335492415185,23.8262284450744
"KCNIP1",3.85608259959554,6.22166667016862,3.0047157465976,0,2.80838731037962,3.24903115160105
"RANBP17",252.573410273508,166.948055649525,145.227927752217,306.923568263922,278.030343727582,157.036505660717
"TLX3",77.1216519919108,85.0294444923045,95.1493319755906,71.7728959632557,68.3374245525708,123.46318376084
"NPM1",8987.5645190073,8736.25694936177,9337.65496850981,8752.51578667702,9363.16329280566,8749.64089126162
"FGF18",21.2084542977755,18.6650000105059,27.0424417193784,8.49942189038554,23.4032275864968,28.1582699805424
"LOC105377720",0.964020649898884,5.18472222514052,4.00628766213013,2.83314063012851,8.42516193113886,10.8301038386702
"LOC105377725",5.78412389939331,4.14777778011242,1.00157191553253,4.72190105021419,4.68064551729937,3.24903115160105
"LOC107986476",0.964020649898884,0,4.00628766213013,0.944380210042838,1.87225820691975,3.24903115160105
"FBXW11",1629.19489832911,1577.19250088775,1394.18810642129,1659.27602904527,1861.02465767823,1381.92124981431
"STK10",416.456920756318,435.516666911804,448.704218158575,403.250349688292,460.575518902258,483.022631204689
"UBTD2",620.829298534882,547.506666974839,523.822111823515,556.239943715232,694.607794767226,465.694465062817
"SH3PXD2B",448.269602202981,487.363889163209,442.69478666538,507.132172793004,558.869074765545,487.354672740157
"NEURL1B",382.716198009857,409.593055786101,429.674351763457,370.197042336792,469.000680833397,439.702215850009
"LOC101928093",0,0,0,3.77752084017135,4.68064551729937,3.24903115160105
"DUSP1",2793.73184340697,3510.05694642013,3205.03012970411,3202.39329225526,3507.67575066415,4665.60873369911
"LOC105377730",3.85608259959554,11.4063888953091,2.00314383106507,6.61066147029987,9.36129103459874,7.58107268706911
"ERGIC1",10719.9096268756,12211.0577846509,11754.4480006898,10707.3828214657,12153.7641502195,14052.0597306745
"LOC124901135",3.85608259959554,13.4802777853653,12.0188629863904,6.61066147029987,8.42516193113886,0
"MIR10523",3.85608259959554,6.22166667016862,3.0047157465976,2.83314063012851,0,7.58107268706911
"RPL26L1",558.167956291454,652.238055922677,713.119203859163,612.902756317802,724.563926077942,794.92962175839
"RPL26L1-AS1",19.2804129979777,26.9605555707307,44.0691642834314,50.9965313423133,54.2954880006727,33.5733218998775
"ATP6V0E1",3370.2161920465,3908.24361331092,4196.58632608131,3164.61808385355,3708.94350790802,5298.08679787744
"CREBRF",154.243303983822,124.433333403372,128.201205188164,261.593318181866,177.864529657376,57.3995503449519
"BNIP1",173.523716981799,242.645000136576,242.380403558873,152.045213816897,208.756790071552,238.262284450744
"NKX2-5",204.372377778564,195.982500110312,213.33481800843,136.935130456212,191.906466209274,301.076886715031
"STC2",1518.33252359074,1484.90444528024,1417.22426047853,1795.26677929144,1907.83111285122,1326.68772023709
"LOC124901137",14.4603097484833,23.8497222356464,16.0251506485205,12.2769427305569,15.9141947588179,10.8301038386702
"BOD1",696.022909226995,838.888056027736,705.106628534903,776.280532655213,848.132967734645,811.174777516395
"CPEB4",543.707646542971,420.99944468141,395.620906635351,641.234162619087,515.80713600639,222.017128692738
"LINC01411",4.82010324949442,6.22166667016862,21.0330102261832,2.83314063012851,6.55290372421912,10.8301038386702
"MSX2",88.6898997906974,113.026944508063,113.177626455176,81.2166980636841,84.2516193113886,84.4748099416273
"SFXN1",2245.2040936145,2311.34916796764,2156.38433414154,2196.62836855964,2390.87373023652,2363.12865759783
"THOC3",646.857856082152,814.001389347061,809.270107750287,542.074240564589,710.521989526044,940.05301319657
"CEP192P1",1.92804129979777,2.07388889005621,3.0047157465976,7.5550416803427,4.68064551729937,2.16602076773403
"SIMC1",33.740722746461,23.8497222356464,28.0440136349109,38.7195886117564,43.9980678626141,35.7393426676115
"KIAA1191",3762.57259655535,4063.78528006514,4295.74194571903,3097.56708894051,3286.74928224762,4294.13617203272
"ARL10",743.25992107204,621.129722571834,537.84411864097,882.051116180011,689.927149249927,409.377925101732
"NOP16",420.313003355914,521.583055849136,525.82525565458,422.137953889149,478.361971867995,607.568825349396
"HIGD2A",1441.21087159883,1492.16305639544,1850.90489990412,1151.19947604222,1216.96783449784,2134.61346660189
"CLTB",1075.84704528716,1238.11166736356,1599.51034910546,990.654840334937,1080.29298539269,1908.26429637368
"FAF2",1929.00532044767,1858.20444549036,1478.32014732602,1847.20769084379,2026.71950899063,1607.18740965865
"LOC124901142",1.92804129979777,8.29555556022483,2.00314383106507,11.3325625205141,1.87225820691975,4.33204153546807
"RNF44",559.131976941353,547.506666974839,497.781242019669,621.402178208187,516.74326510985,509.014880417498
"CDHR2",3.85608259959554,1.0369444450281,2.00314383106507,4.72190105021419,0,2.16602076773403
"GPRIN1",223.652790776541,236.423333466408,241.37883164334,220.984969150024,282.710989244882,325.986125543972
"SNCB",33.740722746461,37.3300000210117,43.0675923678989,28.3314063012851,29.0200022072561,33.5733218998775
"TSPAN17",624.685381134477,697.863611503914,784.230809861973,611.013995897716,732.052958905621,932.471940509501
"LOC124901144",0,3.11083333508431,1.00157191553253,1.88876042008568,0.936129103459874,3.24903115160105
"UNC5A",4.82010324949442,1.0369444450281,7.01100340872773,0.944380210042838,2.80838731037962,5.41505191933508
"UIMC1",414.52887945652,417.888611346326,385.605187480025,471.245724811376,471.809068143776,351.97837475678
