"","HT-29 cells control sample-1","HT-29 cells control sample-2","HT-29 cells control sample-3","HT-29 cells control sample-4","HT-29 cells treatment sample-1","HT-29 cells treatment sample-2","HT-29 cells treatment sample-3","HT-29 cells treatment sample-4"
"XLOC_005586",39.1164825405806,41.4811810882933,37.8148341189529,47.0338964580149,52.4751501080407,51.7564215402418,48.3721271420968,52.5759634266984
"LOC100294362",0,0.96467862996031,0.900353193308403,0.97987284287531,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"ISY1-RAB43",4.01194692723903,2.89403588988093,3.60141277323361,2.93961852862593,4.28368572310537,5.07415897453351,3.94874507282423,3.28599771416865
"TLN1",3.00896019542928,3.85871451984124,3.60141277323361,2.93961852862593,5.35460715388171,4.05932717962681,3.94874507282423,5.47666285694775
"MSH3",37.1105090769611,39.5518238283727,40.5158936988781,37.2351680292618,18.2056643231978,18.2669723083206,21.7180979005333,19.7159862850119
"LOC221442",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"DPCR1",2.00597346361952,2.89403588988093,1.80070638661681,1.95974568575062,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"FLJ43663",1.00298673180976,1.92935725992062,1.80070638661681,0.97987284287531,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"LOC100216546",20.0597346361952,25.081644378968,23.4091830260185,24.4968210718828,12.8510571693161,11.1631497439737,9.87186268206057,13.1439908566746
"FMOD",3.00896019542928,3.85871451984124,5.40211915985042,5.87923705725186,3.21276429232902,3.04449538472011,5.92311760923634,5.47666285694775
"GGT3P",4.01194692723903,3.85871451984124,3.60141277323361,3.91949137150124,9.63829287698707,10.148317949067,6.9103038774424,8.76266057111639
"XLOC_009383",3.00896019542928,2.89403588988093,2.70105957992521,2.93961852862593,3.21276429232902,3.04449538472011,1.97437253641211,3.28599771416865
"GSTCD",6.01792039085855,5.78807177976186,5.40211915985042,4.89936421437655,5.35460715388171,6.08899076944021,5.92311760923634,5.47666285694775
"MCTS1",462.376883364299,420.599882662695,467.283307327061,421.345322436383,320.205507802126,306.479202061824,296.155880461817,276.023807990166
"XLOC_001398",19.0567479043854,18.3288939692459,18.0070638661681,20.5773297003815,13.9219786000924,14.2076451286938,11.8462352184727,14.2393234280641
"ERLEC1",97.2897129855466,105.149970665674,112.54414916355,107.786012716284,102.808457354529,114.675992824457,111.552048307284,115.009919995903
"CENPN",368.096130574181,326.061376926585,351.137745390277,316.498928248725,236.673636201571,224.277826674381,223.104096614569,209.208521135404
"SIX5",187.558518848425,206.441226811506,231.39077068026,217.531771118319,147.787157447135,155.269264620725,144.129195158084,133.630573709525
"SUMO3",132.394248598888,122.514186004959,136.853685382877,122.484105359414,67.4680501389095,66.9788984638423,60.2183623605695,55.861961140867
"FBXO33",12.0358407817171,11.5761435595237,11.7045915130092,11.7584741145037,17.1347428924215,17.2521405134139,19.7437253641211,18.6206537136223
"USP1",105.313606840025,96.4678629960309,97.2381448773075,88.1885558587779,54.6169929695934,53.7860851300552,59.2311760923634,50.3852982839193
"PPIA",3662.90754456924,3462.23160292755,3686.0459734046,3913.61213444399,3752.5086934403,3686.88391089605,3359.39487070521,3404.29363187872
"NPEPPS",75.2240048857319,81.9976835466263,83.7328469776815,80.3495731157754,73.8935787235676,69.0085620536558,63.1799211651876,77.768612568658
"TXNDC17",10.0298673180976,9.64678629960309,8.10317873977563,8.81885558587779,13.9219786000924,13.1928133337871,11.8462352184727,10.9533257138955
"C12orf51",36.1075223451513,41.4811810882933,44.1173064721117,44.094277929389,77.1063430158966,80.1717117976295,83.9108327975148,88.7219382825535
"LFNG",15.0448009771464,13.5055008194443,12.6049447063176,15.677965486005,10.7092143077634,12.1779815388804,10.8590489502666,10.9533257138955
"XLOC_002996",35.1045356133416,40.516502458333,35.1137745390277,34.2955495006359,24.6311929078559,24.3559630777609,19.7437253641211,24.0973165705701
"ANKZF1",20.0597346361952,21.2229298591268,22.5088298327101,22.5370753861321,38.5531715079483,36.5339446166413,35.538705655418,37.2413074272447
"GPSM1",4.01194692723903,3.85871451984124,2.70105957992521,2.93961852862593,49.2623858157117,48.7119261555217,36.5258919236241,33.955309713076
"ZFP36L2",87.259845667449,90.6797912162691,100.839557650541,90.1483015445285,73.8935787235676,74.0827210281893,93.7826954795754,89.817270853943
"SNORA26",48.1433631268684,49.1986101279758,51.320132018579,53.8930063581421,79.2481858774493,75.097552823096,93.7826954795754,89.817270853943
"NGRN",128.382301671649,116.726114225197,126.949800256485,118.564613987913,106.021221646858,97.4238523110434,97.7314405523996,90.9126034253326
"RABGAP1",41.1224560042001,48.2339314980155,46.818366052037,48.0137693008902,53.5460715388171,51.7564215402418,54.2952447513331,53.6712959980879
"TSEN15",10.0298673180976,9.64678629960309,12.6049447063176,10.7786012716284,8.56737144621073,8.11865435925362,7.89749014564846,7.66732799972684
"C1orf31",197.588386166522,177.500867912697,202.579468494391,182.256348774808,88.8864787544364,81.1865435925362,94.7698817477815,86.5312731397744
"C6orf89",35.1045356133416,39.5518238283727,36.0141277323361,37.2351680292618,31.0567214925139,34.5042810268279,33.5643331190059,32.8599771416865
"TBCD",5.01493365904879,5.78807177976186,5.40211915985042,4.89936421437655,6.42552858465805,7.10382256434692,5.92311760923634,7.66732799972684
"POLDIP3",11.0328540499073,11.5761435595237,10.8042383197008,11.7584741145037,10.7092143077634,9.13348615416032,9.87186268206057,10.9533257138955
"ABCF2",174.519691334898,167.854081613094,154.860749249045,161.679019074426,193.836778970518,202.96635898134,188.552577227357,167.585883422601
"HMGCS2",11.0328540499073,11.5761435595237,23.4091830260185,23.5169482290074,8.56737144621073,9.13348615416032,12.8334214866787,14.2393234280641
"SLC9A7",14.0418142453366,14.4701794494046,12.6049447063176,14.6980926431297,25.7021143386322,28.4152902573877,26.6540292415635,25.1926491419596
"ZNF195",80.2389385447807,88.7504339563485,105.341323617083,85.248937330152,86.7446358928837,77.1272164129094,99.7058130888118,98.5799314250594
"RNF157",2.00597346361952,2.89403588988093,2.70105957992521,1.95974568575062,5.35460715388171,6.08899076944021,5.92311760923634,5.47666285694775
"LOC100506235",3.00896019542928,3.85871451984124,3.60141277323361,2.93961852862593,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"CUTA",1288.83795037554,1322.57440167558,1445.06687525999,1461.97028156996,1831.27564662754,1793.20778160014,2035.57808504089,1840.15871993444
"OAZ2",115.343474158122,116.726114225197,116.145561936784,110.72563124491,236.673636201571,226.307490264195,197.437253641211,190.587867421782
"RPL23AP7",1148.41980792217,1207.77764471031,1499.08806685849,1428.6546049122,608.283372680962,562.216814378313,643.645446870349,629.816228548991
"SYT8",21.0627213680049,23.1522871190474,18.9074170594765,19.5974568575062,12.8510571693161,13.1928133337871,9.87186268206057,10.9533257138955
"WIPI2",22.0657080998147,23.1522871190474,25.2098894126353,25.4766939147581,36.4113286463956,37.548776411548,41.4618232646544,41.6226377128029
"XLOC_l2_009273",7.02090712266831,8.68210766964279,8.10317873977563,6.85910990012717,5.35460715388171,6.08899076944021,4.93593134103028,5.47666285694775
"CHRM3",4.01194692723903,3.85871451984124,4.50176596654202,4.89936421437655,5.35460715388171,6.08899076944021,6.9103038774424,6.5719954283373
"CPT1A",49.1463498586782,52.0926460178567,46.818366052037,45.0741507722643,104.950300216081,110.616665644831,110.564862039078,99.675263996449
"C1orf183",21.0627213680049,21.2229298591268,21.6084766394017,22.5370753861321,20.3475071847505,18.2669723083206,21.7180979005333,19.7159862850119
"NUS1",17.0507744407659,19.2935725992062,17.1067106728597,16.6578383288803,17.1347428924215,18.2669723083206,20.7309116323272,18.6206537136223
"SLC19A1",46.1373896632489,50.1632887579361,42.3166000854949,45.0741507722643,34.2694857848429,35.5191128217346,40.4746369964483,36.1459748558551
"TSPAN8",1348.01416755232,1320.64504441566,1419.85698584735,1385.54019982569,762.496058712755,720.530574383759,841.082700511561,800.688109685761
"SPATA21",3.00896019542928,3.85871451984124,3.60141277323361,3.91949137150124,3.21276429232902,3.04449538472011,3.94874507282423,3.28599771416865
"EIF4G3",8.02389385447807,9.64678629960309,8.10317873977563,8.81885558587779,7.49645001543439,8.11865435925362,8.88467641385451,7.66732799972684
"LSM2",95.2837395219271,92.6091484761897,97.2381448773075,96.0275386017804,88.8864787544364,90.3200297466965,120.436724721139,88.7219382825535
"MAFF",18.0537611725757,18.3288939692459,19.8077702527849,20.5773297003815,38.5531715079483,37.548776411548,54.2952447513331,50.3852982839193
"WDR43",41.1224560042001,40.516502458333,42.3166000854949,38.2150408721371,20.3475071847505,20.296635898134,24.6796567051514,21.906651427791
"KHSRP",6.01792039085855,5.78807177976186,5.40211915985042,5.87923705725186,6.42552858465805,6.08899076944021,6.9103038774424,6.5719954283373
"UPF2",14.0418142453366,14.4701794494046,14.4056510929344,14.6980926431297,11.7801357385398,12.1779815388804,12.8334214866787,13.1439908566746
"NAP1L1",416.23949370105,412.882453623012,452.877656234127,416.445958222007,357.687757879298,361.280118986786,375.130781918302,348.315757701877
"MEAF6",78.2329650811612,73.3155758769835,85.5335533642983,76.4300817442742,59.9716001234751,58.8602441045887,69.103038774424,67.9106194261521
"XLOC_l2_005871",2.00597346361952,2.89403588988093,2.70105957992521,2.93961852862593,3.21276429232902,3.04449538472011,3.94874507282423,4.3813302855582
"LOC145837",4.01194692723903,5.78807177976186,4.50176596654202,4.89936421437655,4.28368572310537,4.05932717962681,2.96155880461817,5.47666285694775
"PREP",11.0328540499073,11.5761435595237,14.4056510929344,13.7182198002543,8.56737144621073,9.13348615416032,10.8590489502666,9.85799314250594
"PLCG2",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,6.42552858465805,8.11865435925362,6.9103038774424,6.5719954283373
"LOC100287765",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"GOLGA6L9",8.02389385447807,8.68210766964279,9.00353193308403,6.85910990012717,17.1347428924215,17.2521405134139,15.7949802912969,20.8113188564014
"MYB",226.675001389006,231.522871190474,278.209136732297,243.988337875952,53.5460715388171,53.7860851300552,81.9364602611027,73.3872822830998
"XXYLT1",19.0567479043854,18.3288939692459,16.2063574795513,16.6578383288803,20.3475071847505,25.3707948726676,19.7437253641211,20.8113188564014
"SEC24A",7.02090712266831,6.75275040972217,9.00353193308403,6.85910990012717,11.7801357385398,12.1779815388804,14.8077940230909,14.2393234280641
"BRP44L",93.2777660583076,88.7504339563485,111.643795970242,97.987284287531,86.7446358928837,83.2162071823496,99.7058130888118,94.1986011395012
"POLR3F",12.0358407817171,12.540822189484,14.4056510929344,11.7584741145037,10.7092143077634,11.1631497439737,13.8206077548848,13.1439908566746
"KATNA1",47.1403763950587,46.3045742380949,45.9180128587286,39.1949137150124,40.695014369501,39.5784400013614,51.333685946715,44.9086354269715
"ZCCHC6",6.01792039085855,7.71742903968248,8.10317873977563,6.85910990012717,5.35460715388171,6.08899076944021,5.92311760923634,7.66732799972684
"CAST",170.507744407659,166.889402983134,166.565340762055,149.920544959922,190.624014678189,210.070181545687,184.603832154533,181.825206850665
"KIAA0196",225.672014657196,237.310942970236,250.298187739736,220.471389646945,264.517593401756,285.167734368783,268.514664952047,262.879817133492
"NANS",611.821906403953,684.92182727182,756.296682379059,679.05188011259,715.375515758596,687.041125151837,773.954034273549,685.678189689858
"ZNF117",1.00298673180976,0.96467862996031,0.900353193308403,0.97987284287531,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"C1orf213",13.0388275135269,15.434858079365,12.6049447063176,11.7584741145037,20.3475071847505,20.296635898134,13.8206077548848,14.2393234280641
"THADA",14.0418142453366,15.434858079365,14.4056510929344,13.7182198002543,9.63829287698707,10.148317949067,10.8590489502666,9.85799314250594
"NEDD4L",10.0298673180976,10.6114649295634,11.7045915130092,9.7987284287531,23.5602714770795,24.3559630777609,19.7437253641211,23.0019839991805
"B4GALNT1",5.01493365904879,4.82339314980155,4.50176596654202,4.89936421437655,4.28368572310537,5.07415897453351,4.93593134103028,4.3813302855582
"DST",9.02688058628783,8.68210766964279,8.10317873977563,7.83898274300248,9.63829287698707,11.1631497439737,10.8590489502666,10.9533257138955
"ZBTB11",52.1553100541075,53.057324647817,54.9215447918126,48.0137693008902,41.7659358002773,42.6229353860815,58.2439898241574,53.6712959980879
"FAM65C",0,0.96467862996031,0.900353193308403,0.97987284287531,4.28368572310537,4.05932717962681,3.94874507282423,4.3813302855582
"MESDC1",265.791483929586,266.251301869045,234.992183453493,241.048719347326,118.872278816174,126.853974363338,136.231705012436,123.772580567019
"CHST5",4.01194692723903,3.85871451984124,5.40211915985042,6.85910990012717,2.14184286155268,2.0296635898134,2.96155880461817,3.28599771416865
"CCDC99",32.0955754179123,29.9050375287696,25.2098894126353,21.5572025432568,13.9219786000924,15.2224769236005,16.782166559503,15.3346559994537
"SEPW1",1185.53031699914,1142.17949787301,1063.31712129722,1011.22877384732,1336.50994560887,1323.34066055834,1109.59736546361,1104.09523196067
"VTI1A",8.02389385447807,6.75275040972217,8.10317873977563,8.81885558587779,8.56737144621073,9.13348615416032,9.87186268206057,9.85799314250594
"NPC1",35.1045356133416,34.7284306785711,36.9144809256445,35.2754223435112,96.3829287698707,108.587002055017,116.487979648315,120.48658285285
"FCER1G",14.0418142453366,15.434858079365,15.3060042862429,17.6377111717556,9.63829287698707,10.148317949067,8.88467641385451,10.9533257138955
"HSP90AB1",249.74369622063,235.381585710316,250.298187739736,243.988337875952,195.978621832071,206.010854366061,184.603832154533,204.827190849846
"INTS8",13.0388275135269,13.5055008194443,15.3060042862429,13.7182198002543,14.9929000308688,16.2373087185072,13.8206077548848,17.5253211422328
"BRCC3",330.98562149722,297.121018027775,336.732094297343,303.760581291346,244.170086217006,232.396481033635,241.860635710484,232.210505134584
"FMN1",8.02389385447807,7.71742903968248,7.20282554646722,7.83898274300248,7.49645001543439,7.10382256434692,5.92311760923634,6.5719954283373
"PADI3",0,0,0,0,3.21276429232902,3.04449538472011,1.97437253641211,2.1906651427791
"ZNF362",7.02090712266831,7.71742903968248,6.30247235315882,6.85910990012717,2.14184286155268,3.04449538472011,2.96155880461817,2.1906651427791
"LACC1",2.00597346361952,0.96467862996031,0.900353193308403,0.97987284287531,1.07092143077634,1.0148317949067,0.987186268206057,2.1906651427791
"C1orf21",5.01493365904879,5.78807177976186,6.30247235315882,5.87923705725186,6.42552858465805,7.10382256434692,7.89749014564846,7.66732799972684
"TPM2",294.878099152069,285.544874468252,259.30171967282,272.404650319336,282.723257724954,265.885930265556,242.84782197869,238.782500562922
"BCAS1",284.848231833972,302.909089807537,304.31937933824,286.122870119591,114.588593093069,108.587002055017,127.347028598581,111.723922281734
"XLOC_l2_004706",4.01194692723903,3.85871451984124,3.60141277323361,4.89936421437655,3.21276429232902,3.04449538472011,2.96155880461817,3.28599771416865
"RAF1",49.1463498586782,47.2692528680552,52.2204852118874,47.0338964580149,33.1985643540666,32.4746174370145,36.5258919236241,35.0506422844656
"PROSC",28.0836284906732,28.9403588988093,29.7116553791773,29.3961852862593,33.1985643540666,33.4894492319212,38.5002644600362,33.955309713076
"XLOC_l2_015673",1.00298673180976,1.92935725992062,1.80070638661681,1.95974568575062,2.14184286155268,2.0296635898134,0.987186268206057,1.09533257138955
"CLCC1",1.00298673180976,1.92935725992062,1.80070638661681,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"XLOC_011686",2.00597346361952,1.92935725992062,0.900353193308403,0.97987284287531,1.07092143077634,2.0296635898134,0.987186268206057,1.09533257138955
"XLOC_003406",53.1582967859172,56.9160391676583,55.821897985121,53.8930063581421,28.9148786309612,27.400458462481,26.6540292415635,26.2879817133492
"GUSB",518.544140345645,532.502603738091,504.197788252706,482.097438694653,563.304672588356,607.884245149115,571.580849291307,529.045631981152
"ARFIP1",121.361394548981,114.796756965277,135.05297899626,114.645122616411,155.28360746257,152.224769236005,171.770410667854,181.825206850665
"LOC100652730",19.0567479043854,18.3288939692459,22.5088298327101,23.5169482290074,32.1276429232903,28.4152902573877,35.538705655418,32.8599771416865
"ICMT",6.01792039085855,4.82339314980155,5.40211915985042,5.87923705725186,4.28368572310537,4.05932717962681,4.93593134103028,3.28599771416865
"GPBP1L1",78.2329650811612,75.2449331369041,81.0317873977563,71.5307175298976,78.1772644466729,84.2310389772563,83.9108327975148,85.4359405683849
"MFSD9",30.0896019542928,32.7990734186505,30.6120085724857,34.2955495006359,44.9787000926064,44.6525989758949,54.2952447513331,49.2899657125297
"CNOT10",49.1463498586782,48.2339314980155,51.320132018579,49.9735149866408,35.3404072156193,36.5339446166413,40.4746369964483,38.3366399986342
"SNORA11B",6.01792039085855,7.71742903968248,5.40211915985042,6.85910990012717,2.14184286155268,3.04449538472011,2.96155880461817,3.28599771416865
"SLCO1B3",5.01493365904879,4.82339314980155,6.30247235315882,4.89936421437655,6.42552858465805,7.10382256434692,7.89749014564846,7.66732799972684
"CCT2",1498.46217732378,1401.67804933233,1452.26970080645,1340.46604905342,1213.3539810696,1186.33836824593,1172.7772866288,1088.76057596121
"BAG4",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,1.07092143077634,2.0296635898134,1.97437253641211,2.1906651427791
"NUAK2",40.1194692723904,41.4811810882933,36.9144809256445,35.2754223435112,78.1772644466729,76.1123846180027,77.0005289200724,73.3872822830998
"RASD1",7.02090712266831,7.71742903968248,18.0070638661681,15.677965486005,14.9929000308688,16.2373087185072,24.6796567051514,20.8113188564014
"PSMD12",241.719802366152,231.522871190474,256.600660092895,229.290245232823,231.31902904769,226.307490264195,238.899076905866,228.924507420416
"DRAM2",47.1403763950587,43.4105383482139,52.2204852118874,46.0540236151396,37.482250077172,36.5339446166413,41.4618232646544,43.813302855582
"FLJ42627",8.02389385447807,9.64678629960309,9.90388512639243,8.81885558587779,11.7801357385398,10.148317949067,10.8590489502666,9.85799314250594
"XLOC_l2_011891",2.00597346361952,0.96467862996031,0.900353193308403,1.95974568575062,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"ROR1",47.1403763950587,51.1279673878964,45.0176596654201,49.9735149866408,58.9006786926988,62.9195712842155,71.0774113108361,63.5292891405939
"DAD1",472.406750682396,444.716848411703,480.788605226687,491.896167123406,548.311772557487,567.290973352847,588.36301585081,534.5222948381
"SRRT",23.0686948316245,25.081644378968,25.2098894126353,26.4565667576334,33.1985643540666,30.4449538472011,30.6027743143878,32.8599771416865
"PFN1P2",209.62422694824,197.759119141863,212.483353620783,243.008465033077,209.900600432163,197.892200006807,204.347557518654,186.206537136223
"XLOC_l2_001945",4.01194692723903,2.89403588988093,3.60141277323361,3.91949137150124,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"NXT2",2.00597346361952,1.92935725992062,2.70105957992521,2.93961852862593,1.07092143077634,2.0296635898134,1.97437253641211,2.1906651427791
"HMGA2",17.0507744407659,17.3642153392856,15.3060042862429,13.7182198002543,4.28368572310537,4.05932717962681,2.96155880461817,3.28599771416865
"XLOC_l2_013931",11.0328540499073,12.540822189484,14.4056510929344,11.7584741145037,7.49645001543439,8.11865435925362,7.89749014564846,9.85799314250594
"ANO1",4.01194692723903,4.82339314980155,3.60141277323361,2.93961852862593,4.28368572310537,4.05932717962681,1.97437253641211,2.1906651427791
"HELLS",41.1224560042001,43.4105383482139,46.818366052037,45.0741507722643,46.0496215233827,50.7415897453351,50.3464996785089,52.5759634266984
"ST6GAL1",17.0507744407659,18.3288939692459,22.5088298327101,19.5974568575062,14.9929000308688,16.2373087185072,15.7949802912969,16.4299885708432
"MTRNR2L2",3481.36694611167,3070.57207916366,2703.76063950513,3103.25729338611,3249.17562097542,3084.07382472147,2837.17333482421,3024.21322960655
"LSM14B",4.01194692723903,4.82339314980155,3.60141277323361,4.89936421437655,4.28368572310537,4.05932717962681,4.93593134103028,4.3813302855582
"ARRB2",50.1493365904879,48.2339314980155,51.320132018579,54.8728792010174,114.588593093069,106.557338465204,112.53923457549,113.914587424513
"LOC388152",117.349447621742,125.40822189484,126.949800256485,119.544486830788,376.964343633272,373.458100525666,386.977017136774,373.508406843836
"ATP13A3",16.0477877089561,16.3995367093253,15.3060042862429,16.6578383288803,35.3404072156193,35.5191128217346,37.5130781918302,36.1459748558551
"MARS2",1.00298673180976,1.92935725992062,1.80070638661681,0.97987284287531,1.07092143077634,1.0148317949067,0.987186268206057,1.09533257138955
"MMP17",28.0836284906732,24.1169657490077,18.0070638661681,34.2955495006359,24.6311929078559,23.3411312828541,18.7565390959151,24.0973165705701
"HSPA1A",530.579981127362,562.40764126686,505.998494639322,512.473496823787,609.354294111738,607.884245149115,857.864867071063,888.314715396924
"LOC100130430",3.00896019542928,1.92935725992062,2.70105957992521,2.93961852862593,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"PSMB7",940.801554437554,952.137807770825,1111.03584054257,1031.8061035477,920.992430467654,914.363447210939,960.532238964493,893.791378253872
"XLOC_012457",108.322567035454,102.255934775793,93.6367321040739,93.0879200731545,88.8864787544364,87.2755343619764,76.0133426518664,73.3872822830998
"RBM23",47.1403763950587,48.2339314980155,51.320132018579,50.9533878295161,20.3475071847505,19.2818041032273,20.7309116323272,20.8113188564014
"COX5B",707.10564592588,686.85118453174,711.279022713638,720.206539513353,942.410859083181,934.660083109073,890.442013921863,894.886710825262
"EBNA1BP2",1038.0912674231,1027.38274090773,1021.00052121173,964.194877389305,1079.48880222255,1057.45473029278,1062.21242458972,968.273993108362
"UROS",28.0836284906732,26.0463230089284,24.3095362193269,23.5169482290074,19.2765857539741,19.2818041032273,14.8077940230909,15.3346559994537
"CMPK1",57.1702437131563,51.1279673878964,60.323663951663,48.0137693008902,24.6311929078559,27.400458462481,21.7180979005333,20.8113188564014
"TNFRSF12A",987.941930832612,1003.26577515872,892.250014568627,884.825177116405,1425.39642436331,1472.52093440962,1434.3816477034,1465.55498051922
"ZNF207",153.456969966893,148.560509013888,165.664987568746,145.021180745546,87.81555732366,88.2903661568831,99.7058130888118,101.865929139228
"P4HB",2749.18663189055,2938.4111068591,2862.22280152741,3066.02212535685,3945.27455098004,4244.02656629983,3821.39804422565,3884.04929814734
"SDR39U1",95.2837395219271,98.3972202559516,100.839557650541,104.846394187658,86.7446358928837,87.2755343619764,75.0261563836603,78.8639451400475
"YWHAB",1027.05841337319,968.537344480151,927.363789107655,931.85907357442,1015.23351637597,1019.90595388124,945.724444941403,887.219382825535
"SCLY",38.1134958087708,33.7637520486108,32.4127149591025,31.3559309720099,29.9858000617376,30.4449538472011,23.6924704369454,23.0019839991805
"C1orf9",119.355421085361,119.620150115078,123.348387483251,117.584741145037,281.652336294178,307.494033856731,319.848350898762,322.027775988527
"ALG13",50.1493365904879,45.3398956081345,56.7222511784294,50.9533878295161,26.7730357694085,25.3707948726676,32.5771468507999,28.4786468561283
"HIST1H2AG",58.173230444966,51.1279673878964,70.2275490780554,77.4099545871495,18.2056643231978,16.2373087185072,18.7565390959151,16.4299885708432
"TXNDC5",212.633187143669,223.805442150792,218.785825973942,217.531771118319,150.999921739464,169.476909749419,154.001057840145,156.632557708706
"DHFR",33.098562149722,29.9050375287696,37.8148341189529,37.2351680292618,26.7730357694085,24.3559630777609,22.7052841687393,21.906651427791
"MRPL30",140.418142453366,142.772437234126,179.170285468372,154.819909174299,94.2410859083181,90.3200297466965,111.552048307284,95.2939337108908
"TBC1D3",21.0627213680049,21.2229298591268,18.0070638661681,23.5169482290074,26.7730357694085,24.3559630777609,19.7437253641211,24.0973165705701
"ATP6V1F",657.959296067202,660.804861522812,725.684673806573,719.226666670478,1126.60934517671,1003.66864516273,1144.14888485082,972.65532339392
"SUMO2",491.463498586782,441.822812521822,526.706618085416,467.399346051523,467.992665249261,449.570485143669,490.63157529841,461.135012555
"LDLR",409.218586578382,434.105383482139,441.173064721117,438.983033608139,360.900522171627,390.71024103908,492.605947834822,437.03769598443
"MOB1A",26.0776550270537,26.0463230089284,21.6084766394017,21.5572025432568,18.2056643231978,20.296635898134,16.782166559503,17.5253211422328
"RPA1",275.821351247684,279.75680268849,294.415494211848,283.183251590965,242.028243355453,234.426144623448,276.412155097696,251.926491419596
"IL15RA",22.0657080998147,24.1169657490077,17.1067106728597,16.6578383288803,29.9858000617376,30.4449538472011,22.7052841687393,21.906651427791
"PVT1",36.1075223451513,35.6931093085314,34.2134213457193,35.2754223435112,40.695014369501,40.5932717962681,39.4874507282423,41.6226377128029
"TARBP1",35.1045356133416,37.6224665684521,39.6155405055697,32.3358038148852,24.6311929078559,26.3856266675743,24.6796567051514,26.2879817133492
"IPO13",15.0448009771464,13.5055008194443,13.505297899626,15.677965486005,23.5602714770795,23.3411312828541,21.7180979005333,20.8113188564014
"TCTN2",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"Q59GX9",1522.53385888721,1410.36015700197,1789.0017951038,1680.48192553116,1279.75110977773,1183.29387286121,1423.52259875313,1280.44377595438
"XLOC_010996",12.0358407817171,15.434858079365,9.90388512639243,11.7584741145037,9.63829287698707,9.13348615416032,5.92311760923634,6.5719954283373
"RPH3AL",55.1642702495367,54.9866819077376,62.1243703382798,62.7118619440198,38.5531715079483,36.5339446166413,37.5130781918302,35.0506422844656
"ZNF444",363.081196915133,379.118701574402,428.5681200148,391.949137150124,291.290629171165,272.989752829903,333.668958653647,293.549129132399
"CASP6",108.322567035454,112.867399705356,122.448034289943,115.624995459287,54.6169929695934,55.8157487198686,59.2311760923634,55.861961140867
"OBSCN",2.00597346361952,1.92935725992062,1.80070638661681,1.95974568575062,2.14184286155268,2.0296635898134,1.97437253641211,2.1906651427791
"ZC3H13",6.01792039085855,5.78807177976186,7.20282554646722,5.87923705725186,5.35460715388171,6.08899076944021,5.92311760923634,5.47666285694775
"KANK1",86.2568589356393,96.4678629960309,106.241676810392,96.0275386017804,89.9574001852127,89.3051979517898,112.53923457549,99.675263996449
"ENTPD4",3.00896019542928,2.89403588988093,2.70105957992521,2.93961852862593,2.14184286155268,3.04449538472011,2.96155880461817,3.28599771416865
"AMD1",67.2001110312538,59.8100750575392,67.5264894981302,57.8124977296433,37.482250077172,38.5636082064547,44.4233820692726,39.4319725700238
"CAP1",160.477877089561,156.27793805357,159.362515215587,158.7394005458,177.772957508873,185.714218467927,202.373184982242,181.825206850665
"TRIM59",24.0716815634342,24.1169657490077,24.3095362193269,20.5773297003815,13.9219786000924,16.2373087185072,14.8077940230909,14.2393234280641
"PTPN2",6.01792039085855,5.78807177976186,7.20282554646722,5.87923705725186,3.21276429232902,3.04449538472011,2.96155880461817,3.28599771416865
"AK4",15.0448009771464,14.4701794494046,14.4056510929344,13.7182198002543,9.63829287698707,10.148317949067,9.87186268206057,9.85799314250594
"DGAT1",14.0418142453366,16.3995367093253,15.3060042862429,14.6980926431297,47.120542954159,50.7415897453351,40.4746369964483,42.7179702841924
"HSBP1",71.2120579584929,66.5628254672613,80.1314342044479,66.6313533155211,53.5460715388171,53.7860851300552,60.2183623605695,56.9572937122566
"XLOC_008745",2.00597346361952,0.96467862996031,0.900353193308403,1.95974568575062,1.07092143077634,1.0148317949067,1.97437253641211,2.1906651427791
"STXBP4",6.01792039085855,7.71742903968248,8.10317873977563,7.83898274300248,13.9219786000924,14.2076451286938,18.7565390959151,17.5253211422328
"TCEB2",77.2299783493514,72.3508972470232,83.7328469776815,86.2288101730273,95.3120073390944,90.3200297466965,124.385469793963,110.628589710344
"GDI2",170.507744407659,167.854081613094,184.572404628223,171.477747503179,133.865178847043,139.031955902218,135.24451874423,132.535241138135
